name,id
Adriana González,be8cb462-12c8-4593-9e20-c0715de74791
Adrián Peña,ccd79ba5-7e87-4f1f-9901-d091953f4113
Alberto Perdomo,5f7c77bc-acb5-4181-9a8e-6627632467e5
Alberto Perdomo Gamarra,5f7c77bc-acb5-4181-9a8e-6627632467e5
Alejandro Brause,a55a11cb-ac00-48db-a2ae-136c2854bbf9
Alfredo Asti,a6644a64-db09-411f-8630-0ba8431ece48
Alvaro Delgado,96bb1038-b0f6-47cd-8a54-b32c39fb9c5f
Andrés Carrasco Briozzo,c293c80f-3fee-4b87-ba51-bfc502ceab37
Andrés Lima,f5f4e224-a384-4da4-a40c-af65ce52bb18
Anibal Pereyra,6688e56b-6aa3-4282-b6c4-25fc723c21f9
Aníbal Méndez,25ff58fd-04f0-405c-bfda-9c2fe79eecff
Aníbal Pereyra,6688e56b-6aa3-4282-b6c4-25fc723c21f9
Armando Castaingdebat,ce284048-8583-4f4c-ab82-9652a7f4164d
Auro Acosta,c879f1af-29cc-4210-a097-e90eca3284ca
Benjamín Eduardo Irazábal Calleri,90c9a714-3f10-4a15-a811-bfc1be956c77
Benjamín Irazábal,90c9a714-3f10-4a15-a811-bfc1be956c77
Bettiana Díaz,ee57998e-6f1b-4e8b-af9f-7d28bd09b3f5
Carlos Moreira,cf14ea32-9454-4a72-9e00-14cfe3fe943d
Carlos Reutor,1b577577-bbfd-47a6-8178-e190f28ff703
Carlos Rodríguez Gálvez,c5f57802-84a3-4e05-9a34-c646b052cd62
Carlos Rodríguez Labruna,c5f57802-84a3-4e05-9a34-c646b052cd62
Carlos Varela,9cad6f97-cba9-4299-b66a-ad4be57c66fd
Carlos Varela Nestier,9cad6f97-cba9-4299-b66a-ad4be57c66fd
Carmelo Vidalín,17f8aed2-3eb3-4578-9b0f-10504b659311
Catalina Correa,2f966726-a53b-49b7-95bb-664a65317650
Cecilia Bottino,d6245aed-01fa-4b13-9887-438956dd0c53
Cecilia Eguiluz,c24c7ac7-f703-436e-abd5-c63712ccce46
Claudia Azambuya,e5716d4e-d8c0-4f8a-af93-0bcb62061f98
Claudia Hugo,bb365405-b3bc-4916-b02d-c1c8affa4bb0
Constante Mendiondo,e4a3d779-94fe-4fa2-ad9f-bad8b0818259
Cristina Lustemberg,808aff52-9c35-47ab-a3ed-52ba63d820c1
Cristina Lústemberg,808aff52-9c35-47ab-a3ed-52ba63d820c1
Daniel Bianchi,49152edb-252b-4d0b-9bcc-1d5db689a21f
Daniel Caggiani,e9785285-a837-4280-90ac-4decb390da5b
Daniel Placeres,1dac8de8-f257-4219-9ebf-5a0c8e3d6553
Daniel Radío,374ffd04-9916-4cdf-ad0b-b1a68d2db348
Dianne Martínez,6ccbd01b-efc6-48a3-a09e-7714eeda9f15
Diego Reyes,b744839a-b08e-425c-bfff-d7b42404c42a
Edgardo Rodríguez,af6b73bf-0d05-42e4-91a9-16a2f4f26ca7
Eduardo Rubio,b8ad902f-d7d6-4540-8411-514ca3267feb
Egardo Dionisio Mier Estades,841be29f-c062-47c4-98e0-46684ac064cf
Enrique Antía,54b2c8fe-6b59-41cf-b0d2-607a8561ea3f
Federico Casaretto,08527830-cc76-4a2e-87dc-aa0a94ed8a1d
Felipe Carballo,8695fdc1-8fe6-4348-ace3-e5c0dc3c2f4e
Felipe Carballo Da Costa,8695fdc1-8fe6-4348-ace3-e5c0dc3c2f4e
Fernando José Lorenzo Estefan,23d2b2d1-2658-4e91-9be7-97b4e5d322e2
Fitzgerald Cantero Piali,5474612d-ff8e-4f77-b766-ad14b04ac133
Francisco Sanguinetti,190fc63c-9435-4bde-8fb4-dec2b9305a8c
Gabriel Gianoli,e4a2f9bb-082c-4281-a7c5-5c347defc0bb
Gabriela Perdomo,67527cb1-3f9a-4f81-ab49-60250d8d0041
Gastón Cossia,6e7372b6-9543-412f-bf0b-d2c0f472ca9f
Germán Cardoso,0e446779-33a7-4755-996a-ddeb916526c1
Gletel Ferrari,28deeec8-b482-4fbd-a559-3100bab22607
Gloria Cristina Canclini Otton,97ffd09f-c91a-4c87-bafe-df43c53bef94
Gloria Rodríguez,0c0da44b-4d75-495c-a9e2-3fe1323fa7ef
Gonzalo Civila,a4217ee0-56a1-43a3-96ff-7d4c6b7f84ec
Gonzalo Martín Civila López,a4217ee0-56a1-43a3-96ff-7d4c6b7f84ec
Gonzalo Mujica,8c5ba0be-b44a-4ad2-83cc-af45e1bd5b53
Gonzalo Novales,87d14681-cfe5-447c-ab1d-fcdaa51a1a5d
Gonzalo Secco Rodríguez,c0a01bee-4a4e-4fc5-980b-d556b0cd01b8
Graciela Bianchi,18e2aae9-6b36-4d56-b169-9f7f082169c5
Grisel Pereyra,1257a0c1-7f32-42d8-a30b-cf56541f626d
Guillermo Besozzi,9de69cd6-448a-4798-857f-ba1cb05bd551
Guillermo Facello,c4767126-531f-4e1d-89c0-4947fb9a8a68
Gustavo Da Rosa,ae6ef63d-d12b-4139-88d9-01ae948425f5
Ivonne Passada,465e9473-122b-4c99-a877-2f51680e2ccb
Javier García,6f3886ad-eb90-4352-b3d2-d8a4525fbb4d
Javier García Duchini,6f3886ad-eb90-4352-b3d2-d8a4525fbb4d
Javier Umpiérrez,215ce19a-fc2e-4755-87da-4e43c322c9e5
Johan Carlos Fernández Zapater,97ba7c7d-34a8-4250-bc36-40225c75bbca
Jorge Gandini,c533fd3d-fe22-4de6-bb8f-aa90ebaa54ea
Jorge Meroni,0c34750a-93ab-45ad-816f-27dc8bd33869
José Amorín,fee01fd3-3ae4-4034-9336-b54966a30466
José Amorín Batlle,fee01fd3-3ae4-4034-9336-b54966a30466
José Carlos Cardoso,bdd56861-04be-4f4d-ae99-8ca1d7881879
José Gerardo Amorín Batlle,fee01fd3-3ae4-4034-9336-b54966a30466
José Luis Acosta,16bc78a7-dfb6-4459-9180-4e24ef0050a5
José Quintín Olano Llano,b4ee454f-e5c5-4517-b16e-64a71d23d674
Juan Federico Ruiz,103852df-0a95-4905-a71d-79b4a625b2e2
Juan José Olaizola,c901e224-7aae-4ecc-8b51-0c3d6c1180bc
Julio Battistoni,7783f964-9b05-40c2-ac6f-31a345e1e63c
Julio Naumov,43aba616-2a08-4134-85a6-0b7328114d78
Laura Tassano,a877f511-ce9a-42d7-b651-bc3a90553eae
Lilián Galán,4b9459f1-0ff8-453c-8d35-0f06e36336c8
Lilián Raquel Galán Pérez,4b9459f1-0ff8-453c-8d35-0f06e36336c8
